,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
225,195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,벤처기업부,38100,1,450,1.2,38400,38800,38050,106120,4072587550,1101261411900,28904499,KSQ
226,032500,KR7032500001,케이엠더블유,KOSDAQ,우량기업부,27550,1,250,0.92,28000,28650,27300,127543,3570535800,1097065326650,39820883,KSQ
227,007700,KR7007700008,F&F홀딩스,KOSPI,,27650,2,-900,-3.15,28950,29000,27250,452131,12722290150,1081512247550,39114367,STK
228,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,47400,1,2450,5.45,44900,49300,44500,3345836,156778691450,1079205143400,22768041,KSQ
229,022100,KR7022100002,포스코 ICT,KOSDAQ GLOBAL,우량기업부,7060,1,40,0.57,7050,7260,6960,5346646,37989247740,1073365186740,152034729,KSQ
230,067630,KR7067630004,HLB생명과학,KOSDAQ,중견기업부,11050,1,600,5.74,10700,11300,10700,649753,7164201750,1068272717200,96676264,KSQ
231,089860,KR7089860001,롯데렌탈,KOSPI,,29000,2,-50,-0.17,29250,29550,28850,71908,2099295100,1062387827000,36634063,STK
232,048410,KR7048410005,현대바이오,KOSDAQ,중견기업부,26650,1,600,2.3,26350,27350,26300,563984,15183373450,1057544168200,39682708,KSQ
233,222800,KR7222800005,심텍,KOSDAQ,우량기업부,33150,1,50,0.15,34000,34100,32950,504401,16887777300,1055964840450,31854143,KSQ
234,010780,KR7010780005,아이에스동서,KOSPI,,34050,2,-100,-0.29,34150,35150,34050,84817,2940826600,1051893234300,30892606,STK
235,114090,KR7114090004,GKL,KOSPI,,17000,1,100,0.59,17000,17150,16800,260094,4418260300,1051546390000,61855670,STK
236,001740,KR7001740000,SK네트웍스,KOSPI,,4190,2,-30,-0.71,4225,4255,4190,319319,1348124150,1039906240930,248187647,STK
237,348370,KR7348370008,엔켐,KOSDAQ,벤처기업부,65500,1,1000,1.55,65800,66700,65200,141052,9304988200,1035706632500,15812315,KSQ
238,185750,KR7185750007,종근당,KOSPI,,86300,1,2600,3.11,85000,86400,84400,14708,1263077700,1034567679400,11988038,STK
239,006650,KR7006650006,대한유화,KOSPI,,158500,2,-3000,-1.86,163500,165500,157500,51949,8333154000,1030250000000,6500000,STK
240,067160,KR7067160002,아프리카TV,KOSDAQ,우량기업부,89000,1,3000,3.49,88100,90500,88100,320589,28595293900,1023034263000,11494767,KSQ
241,249420,KR7249420001,일동제약,KOSPI,,38100,2,-300,-0.78,38400,39150,37600,1082055,41407458650,1021205158500,26803285,STK
242,215600,KR7215600008,신라젠,KOSDAQ,중견기업부,9850,1,170,1.76,9780,10050,9770,1676497,16621686040,1013241181250,102867125,KSQ
243,003690,KR7003690005,코리안리,KOSPI,,8380,2,-20,-0.24,8480,8480,8320,225733,1892238450,1008693192080,120369116,STK
244,213420,KR7213420003,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,39950,1,1050,2.7,39750,40900,39650,171978,6922406300,992005601050,24831179,KSQ
245,141080,KR7141080002,레고켐바이오,KOSDAQ GLOBAL,기술성장기업부,40350,1,2100,5.49,39100,40550,39100,213560,8559810650,983453697300,24373078,KSQ
246,001800,KR7001800002,오리온홀딩스,KOSPI,,15650,1,350,2.29,15300,15650,15300,84152,1304626200,980400854300,62645422,STK
247,145720,KR7145720009,덴티움,KOSPI,,88300,1,200,0.23,88800,89300,87100,53446,4719315200,977377689000,11068830,STK
248,330590,KR7330590001,롯데리츠,KOSPI,,3975,1,55,1.4,3990,4020,3925,309242,1227440670,965801313900,242968884,STK
249,121600,KR7121600001,나노신소재,KOSDAQ,우량기업부,89000,1,1100,1.25,89400,90900,88500,168595,15110601500,965501637000,10848333,KSQ
250,098460,KR7098460009,고영,KOSDAQ GLOBAL,우량기업부,14050,2,-150,-1.06,14450,14450,14000,282452,4023538050,964599307750,68654755,KSQ
251,178920,KR7178920005,PI첨단소재,KOSPI,,32400,1,300,0.93,32400,33050,32250,66757,2174364900,951468832800,29366322,STK
252,020560,KR7020560009,아시아나항공,KOSPI,,12700,1,100,0.79,12850,13000,12600,662134,8445792400,945029402800,74411764,STK
253,395400,KR7395400005,SK리츠,KOSPI,,4785,1,95,2.03,4750,4825,4715,283459,1354617235,940511268015,196554079,STK
254,225570,KR7225570001,넥슨게임즈,KOSDAQ,중견기업부,14300,1,300,2.14,14300,14550,14200,377386,5416034150,940383644200,65761094,KSQ
255,023590,KR7023590003,다우기술,KOSPI,,20950,1,150,0.72,21100,21200,20750,139362,2925231850,939955626150,44866617,STK
256,009900,KR7009900002,명신산업,KOSPI,,17750,1,100,0.57,18100,18200,17700,661369,11864911400,931344860750,52470133,STK
257,215200,KR7215200007,메가스터디교육,KOSDAQ GLOBAL,우량기업부,78100,1,300,0.39,79000,79400,77600,73933,5787582000,926412828000,11861880,KSQ
258,090460,KR7090460007,비에이치,KOSDAQ GLOBAL,우량기업부,26700,1,600,2.3,26750,27100,26500,455488,12197008400,920198919300,34464379,KSQ
259,016380,KR7016380008,KG스틸,KOSPI,,9140,1,70,0.77,9180,9290,9080,346992,3180604100,914081318580,100008897,STK
260,161890,KR7161890009,한국콜마,KOSPI,,39900,1,1150,2.97,39200,40200,39050,123596,4925959250,912959082000,22881180,STK
261,082640,KR7082640004,동양생명,KOSPI,,5620,1,110,2.0,5550,5630,5480,140846,783635070,906835247700,161358585,STK
262,248070,KR7248070005,솔루엠,KOSPI,,18050,2,-50,-0.28,18400,18400,18000,92853,1685342100,902600195550,50005551,STK
263,192080,KR7192080000,더블유게임즈,KOSPI,,49000,1,300,0.62,48750,49850,48750,36693,1804011900,900350598000,18374502,STK
264,181710,KR7181710005,NHN,KOSPI,,24800,1,100,0.4,25300,25300,24800,63373,1587707900,893226510400,36017198,STK
265,031430,KR7031430002,신세계인터내셔날,KOSPI,,25000,1,850,3.52,24400,25150,24200,266277,6610078700,892500000000,35700000,STK
266,089590,KR7089590004,제주항공,KOSPI,,11550,1,600,5.48,11150,11650,11000,998404,11427343900,889277362050,76993711,STK
267,069260,KR7069260008,TKG휴켐스,KOSPI,,21700,1,200,0.93,21650,22000,21500,85545,1852880300,887065359600,40878588,STK
268,064550,KR7064550007,바이오니아,KOSDAQ,우량기업부,34300,1,1000,3.0,33950,34900,33900,297901,10273968100,885292981300,25810291,KSQ
269,003380,KR7003380003,하림지주,KOSDAQ GLOBAL,우량기업부,7900,1,220,2.86,7790,7960,7790,256491,2024718310,884844405900,112005621,KSQ
270,300720,KR7300720000,한일시멘트,KOSPI,,12750,1,450,3.66,12400,12950,12250,154328,1957011850,883084635000,69261540,STK
271,095660,KR7095660007,네오위즈,KOSDAQ,우량기업부,40000,2,-450,-1.11,41400,41600,39950,227236,9234022400,881348760000,22033719,KSQ
272,039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,71500,1,1400,2.0,71900,72800,70100,56110,4009152400,880847825000,12319550,KSQ
273,039130,KR7039130000,하나투어,KOSPI,,54800,1,3400,6.61,52500,55000,51900,276790,14758565500,878947338000,16039185,STK
274,073240,KR7073240004,금호타이어,KOSPI,,3040,1,30,1.0,3040,3080,3015,271697,827208040,873271272480,287260287,STK
275,348950,KR7348950007,제이알글로벌리츠,KOSPI,,4420,1,100,2.31,4330,4445,4330,419993,1843123695,872401920000,197376000,STK
276,032350,KR7032350001,롯데관광개발,KOSPI,,12050,1,200,1.69,12100,12150,11700,706069,8467002700,871608444550,72332651,STK
277,214320,KR7214320004,이노션,KOSPI,,43150,2,-400,-0.92,43350,43600,43150,8989,389090050,863000000000,20000000,STK
278,002840,KR7002840007,미원상사,KOSPI,,173500,1,1500,0.87,173500,173500,170500,1983,341083000,862295000000,4970000,STK
279,365550,KR7365550003,ESR켄달스퀘어리츠,KOSPI,,4040,1,15,0.37,4025,4075,3985,191213,768288795,860879560000,213089000,STK
280,299900,KR7299900001,위지윅스튜디오,KOSDAQ,중견기업부,20050,1,650,3.35,19750,20300,19600,483291,9630418400,857382531050,42762221,KSQ
281,103140,KR7103140000,풍산,KOSPI,,30550,1,150,0.49,30850,31050,30500,77082,2363436100,856141692900,28024278,STK
282,122870,KR7122870009,와이지엔터테인먼트,KOSDAQ,벤처기업부,45300,1,1400,3.19,44600,45600,44400,429540,19344295800,844877117700,18650709,KSQ
283,003230,KR7003230000,삼양식품,KOSPI,,112000,1,500,0.45,112500,112500,110000,42746,4753117000,843697680000,7533015,STK
284,383310,KR7383310000,에코프로에이치엔,KOSDAQ,중견기업부,54900,1,1900,3.58,54000,56800,53900,169006,9363677700,840240766800,15304932,KSQ
285,079160,KR7079160008,CJ CGV,KOSPI,,17550,3,0,0.0,18000,18000,17450,178540,3146326850,837356919750,47712645,STK
286,052020,KR7052020005,에스티큐브,KOSDAQ,중견기업부,19200,2,-300,-1.54,19150,19550,18650,522570,9989990450,836908012800,43588959,KSQ
287,005420,KR7005420005,코스모화학,KOSPI,,23900,1,900,3.91,23500,24150,23400,907205,21575446050,836696649200,35008228,STK
288,003240,KR7003240009,태광산업,KOSPI,,750000,1,10000,1.35,746000,757000,745000,803,603216000,835050000000,1113400,STK
289,003100,KR7003100005,선광,KOSDAQ,우량기업부,125900,2,-400,-0.32,126800,127200,125300,36293,4562661000,830940000000,6600000,KSQ
290,005250,KR7005250006,녹십자홀딩스,KOSPI,,17500,1,200,1.16,17400,18100,17350,70051,1243805800,822993675000,47028210,STK
291,078340,KR7078340007,컴투스,KOSDAQ,우량기업부,63000,1,800,1.29,63500,64200,62700,246102,15614243000,810584460000,12866420,KSQ
292,140860,KR7140860008,파크시스템스,KOSDAQ,우량기업부,116100,2,-900,-0.77,120000,120500,115400,33771,3955652000,806553549900,6947059,KSQ
293,008730,KR7008730004,율촌화학,KOSPI,,32500,2,-250,-0.76,32750,33250,32450,68877,2258216550,806000000000,24800000,STK
294,009970,KR7009970005,영원무역홀딩스,KOSPI,,59100,1,2200,3.87,57900,59300,57200,37061,2166834000,805863487200,13635592,STK
295,085660,KR7085660009,차바이오텍,KOSDAQ,벤처기업부,14150,1,400,2.91,14100,14400,14000,263721,3740583050,796196699700,56268318,KSQ
296,030190,KR7030190003,NICE평가정보,KOSDAQ GLOBAL,우량기업부,13000,1,200,1.56,12950,13200,12750,120159,1563577700,789292660000,60714820,KSQ
297,066575,KR7066571001,LG전자우,KOSPI,,45900,1,50,0.11,46600,46650,45700,31118,1430802350,788837032800,17185992,STK
298,222080,KR7222080004,씨아이에스,KOSDAQ,중견기업부,12750,1,250,2.0,12750,12950,12600,482088,6174386600,788546853000,61846812,KSQ
299,376300,KR7376300000,디어유,KOSDAQ,기술성장기업부,33900,1,2450,7.79,32000,33900,31850,270667,8962343100,784678926900,23146871,KSQ
300,144510,KR7144510005,지씨셀,KOSDAQ,우량기업부,49500,1,2500,5.32,48450,50300,48300,84709,4186759950,782117028000,15800344,KSQ
301,086900,KR7086900008,메디톡스,KOSDAQ,우량기업부,118700,2,-900,-0.75,120300,121500,117300,29500,3531044800,781520443900,6583997,KSQ
302,294870,KR7294870001,HDC현대산업개발,KOSPI,,11550,1,500,4.52,11200,11750,11200,403645,4659095600,761229661500,65907330,STK
303,268280,KR7268280005,미원에스씨,KOSPI,,149000,2,-500,-0.33,149500,150000,147000,2071,307810000,759900000000,5100000,STK
304,298040,KR7298040007,효성중공업,KOSPI,,81200,2,-3500,-4.13,85700,85700,79900,279182,22890854800,757153297600,9324548,STK
305,009420,KR7009420001,한올바이오파마,KOSPI,,14450,1,200,1.4,14350,14700,14300,101772,1473233850,754877219100,52240638,STK
306,272450,KR7272450008,진에어,KOSPI,,14450,1,750,5.47,14000,14550,13850,445604,6382264700,754290000000,52200000,STK
307,003540,KR7003540002,대신증권,KOSPI,,14850,1,150,1.02,14750,14850,14650,64896,959004350,753984990000,50773400,STK
308,036540,KR7036540003,SFA반도체,KOSDAQ,우량기업부,4540,1,50,1.11,4600,4640,4500,475236,2173191300,746649775620,164460303,KSQ
309,950160,KR8840120008,코오롱티슈진,KOSDAQ,관리종목(소속부없음),10800,1,100,0.93,10800,11050,10750,286429,3117642450,744012540000,68890050,KSQ
310,001680,KR7001680008,대상,KOSPI,,21400,1,100,0.47,21450,21600,21350,88129,1890816850,741467735000,34648025,STK
311,003850,KR7003850005,보령,KOSPI,,10750,1,100,0.94,10750,10850,10650,123002,1321075800,738417500000,68690000,STK
312,322000,KR7322000001,현대에너지솔루션,KOSPI,,65900,3,0,0.0,67300,67300,65300,181196,11974519300,738080000000,11200000,STK
313,007340,KR7007340003,DN오토모티브,KOSPI,,73800,2,-2400,-3.15,75600,76300,73400,56314,4194952900,737557569000,9994005,STK
314,284740,KR7284740008,쿠쿠홈시스,KOSPI,,32700,1,500,1.55,32200,33000,32100,19815,644890300,733700691000,22437330,STK
315,200130,KR7200130003,콜마비앤에이치,KOSDAQ GLOBAL,우량기업부,24750,1,800,3.34,24300,24950,24200,92908,2287235150,731203060500,29543558,KSQ
316,383800,KR7383800000,LX홀딩스,KOSPI,,9520,1,90,0.95,9490,9550,9440,111716,1061999090,726192168800,76280690,STK
317,016790,KR7016790008,카나리아바이오,KOSDAQ,중견기업부,15450,1,450,3.0,15100,15750,15000,1508923,23276880100,724071094350,46865443,KSQ
318,195870,KR7195870001,해성디에스,KOSPI,,42350,1,200,0.47,42950,43400,42250,149767,6407559900,719950000000,17000000,STK
319,192820,KR7192820009,코스맥스,KOSPI,,63300,1,2500,4.11,62200,63700,60100,122693,7634611800,718423919700,11349509,STK
320,086450,KR7086450004,동국제약,KOSDAQ GLOBAL,우량기업부,16150,1,300,1.89,15950,16400,15950,81703,1325675650,718029000000,44460000,KSQ
321,166090,KR7166090001,하나머티리얼즈,KOSDAQ GLOBAL,우량기업부,36300,1,1150,3.27,36550,37150,36050,119373,4369478150,717022066200,19752674,KSQ
322,215000,KR7215000001,골프존,KOSDAQ GLOBAL,우량기업부,114000,1,3800,3.45,112600,114600,111100,62870,7124564300,715397310000,6275415,KSQ
323,001430,KR7001430008,세아베스틸지주,KOSPI,,19900,1,650,3.38,19450,20050,19400,297635,5887898050,713656168100,35862119,STK
324,039200,KR7039200001,오스코텍,KOSDAQ,벤처기업부,19400,2,-650,-3.24,20450,21900,19200,686990,14103762650,710166585000,36606525,KSQ
325,003070,KR7003070000,코오롱글로벌,KOSPI,,28100,3,0,0.0,28200,28600,27600,1454272,40912851900,708413307800,25210438,STK
326,074600,KR7074600008,원익QnC,KOSDAQ GLOBAL,우량기업부,26900,3,0,0.0,27600,27950,26850,267782,7297721900,707147200000,26288000,KSQ
327,005950,KR7005950001,이수화학,KOSPI,,25150,1,1350,5.67,24000,25550,23450,2853579,70495507800,703182531600,27959544,STK
328,084850,KR7084850007,아이티엠반도체,KOSDAQ GLOBAL,우량기업부,30900,1,100,0.32,31950,32000,30150,20757,651198650,700748160600,22677934,KSQ
329,005440,KR7005440003,현대그린푸드,KOSPI,,7140,1,90,1.28,7120,7160,7080,192437,1371100090,697610001480,97704482,STK
330,005880,KR7005880000,대한해운,KOSPI,,2175,1,10,0.46,2190,2200,2155,832692,1816602945,694210975500,319177460,STK
331,053800,KR7053800009,안랩,KOSDAQ,우량기업부,69000,1,600,0.88,69100,70000,68400,78478,5424513300,690955995000,10013855,KSQ
332,010050,KR7010050003,우리종금,KOSPI,,790,1,4,0.51,787,799,785,1057880,834519369,690620690740,874203406,STK
333,189300,KR7189300007,인텔리안테크,KOSDAQ,우량기업부,75100,1,800,1.08,74700,77100,74700,95426,7230834700,689693541900,9183669,KSQ
334,002350,KR7002350007,넥센타이어,KOSPI,,7050,1,50,0.71,7100,7120,6970,120108,843563160,688558532850,97667877,STK
335,003030,KR7003030004,세아제강지주,KOSPI,,166000,2,-8000,-4.6,175000,175000,166000,36070,6110764000,687515062000,4141657,STK
336,214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,67400,1,400,0.6,67800,69700,66700,80134,5455099400,681544082000,10111930,KSQ
337,381970,KR7381970003,케이카,KOSPI,,14050,2,-200,-1.4,14450,14500,13850,420714,5947523300,675615788650,48086533,STK
338,004490,KR7004490009,세방전지,KOSPI,,48250,2,-200,-0.41,49300,49550,48150,127817,6230159000,675500000000,14000000,STK
339,064960,KR7064960008,SNT모티브,KOSPI,,45850,1,1100,2.46,45300,45950,45050,22144,1009563900,670470785600,14623136,STK
340,014830,KR7014830004,유니드,KOSPI,,97900,2,-600,-0.61,101000,101000,97200,46026,4549953100,662548040000,6767600,STK
341,192650,KR7192650000,드림텍,KOSPI,,9770,1,100,1.03,9800,9900,9700,264668,2589671900,658454005690,67395497,STK
342,290670,KR7290670009,대보마그네틱,KOSDAQ,벤처기업부,84000,2,-2300,-2.67,85300,85300,82000,302102,25298857900,657258000000,7824500,KSQ
